date,currency_from,currency_to,rate
2024-06-15,USD,PLN,4.0587
2024-06-15,EUR,PLN,4.2697
2024-06-15,GBP,PLN,5.0622
2024-06-15,JPY,PLN,0.0268
2024-06-15,CHF,PLN,4.572
2024-06-15,CAD,PLN,3.0021
2024-06-16,USD,PLN,3.9688
2024-06-16,EUR,PLN,4.2802
2024-06-16,GBP,PLN,4.9369
2024-06-16,JPY,PLN,0.0274
2024-06-16,CHF,PLN,4.4112
2024-06-16,CAD,PLN,2.9419
2024-06-17,USD,PLN,3.9742
2024-06-17,EUR,PLN,4.303
2024-06-17,GBP,PLN,5.0201
2024-06-17,JPY,PLN,0.0267
2024-06-17,CHF,PLN,45.6239
2024-06-17,CAD,PLN,3.0376
2024-06-18,USD,PLN,4.0129
2024-06-18,EUR,PLN,4.2195
2024-06-18,GBP,PLN,4.984
2024-06-18,JPY,PLN,0.0265
2024-06-18,CHF,PLN,4.5818
2024-06-18,CAD,PLN,3.0288
2024-06-19,USD,PLN,3.924
2024-06-19,EUR,PLN,4.2406
2024-06-19,GBP,PLN,4.9276
2024-06-19,JPY,PLN,0.0274
2024-06-19,CHF,PLN,4.5179
2024-06-19,CAD,PLN,2.974
2024-06-20,USD,PLN,4.027
2024-06-20,EUR,PLN,4.3267
2024-06-20,GBP,PLN,5.0619
2024-06-20,JPY,PLN,0.0266
2024-06-20,CHF,PLN,4.4525
2024-06-20,CAD,PLN,3.0295
2024-06-21,USD,PLN,3.945
2024-06-21,EUR,PLN,4.2799
2024-06-21,GBP,PLN,0.5001
2024-06-21,JPY,PLN,0.027
2024-06-21,CHF,PLN,4.5035
2024-06-21,CAD,PLN,3.0355
2024-06-22,USD,PLN,4.0086
2024-06-22,EUR,PLN,43.2176
2024-06-22,GBP,PLN,4.9051
2024-06-22,JPY,PLN,0.0272
2024-06-22,CHF,PLN,4.4997
2024-06-22,CAD,PLN,3.0059
2024-06-23,USD,PLN,3.9228
2024-06-23,EUR,PLN,4.3761
2024-06-23,GBP,PLN,5.0435
2024-06-23,JPY,PLN,0.0271
2024-06-23,CHF,PLN,4.4549
2024-06-23,CAD,PLN,2.9769
2024-06-24,USD,PLN,4.0721
2024-06-24,EUR,PLN,4.2785
2024-06-24,GBP,PLN,4.9847
2024-06-24,JPY,PLN,0.027
2024-06-24,CHF,PLN,4.5634
2024-06-24,CAD,PLN,3.0433
2024-06-25,USD,PLN,3.9463
2024-06-25,EUR,PLN,4.2833
2024-06-25,GBP,PLN,5.0315
2024-06-25,JPY,PLN,0.0267
2024-06-25,CHF,PLN,4.5873
2024-06-25,CAD,PLN,2.9539
2024-06-26,USD,PLN,3.9349
2024-06-26,EUR,PLN,4.3414
2024-06-26,GBP,PLN,5.004
2024-06-26,JPY,PLN,0.0267
2024-06-26,CHF,PLN,4.4186
2024-06-26,CAD,PLN,3.0185
2024-06-27,USD,PLN,3.9777
2024-06-27,EUR,PLN,4.2692
2024-06-27,GBP,PLN,4.9707
2024-06-27,JPY,PLN,0.0274
2024-06-27,CHF,PLN,4.5118
2024-06-27,CAD,PLN,3.0254
2024-06-28,USD,PLN,4.0195
2024-06-28,EUR,PLN,4.3708
2024-06-28,GBP,PLN,5.0506
2024-06-28,JPY,PLN,0.0272
2024-06-28,CHF,PLN,4.4313
2024-06-28,CAD,PLN,2.9847
2024-06-29,USD,PLN,4.0717
2024-06-29,EUR,PLN,4.2464
2024-06-29,GBP,PLN,0.4919
2024-06-29,JPY,PLN,0.0272
2024-06-29,CHF,PLN,4.4211
2024-06-29,CAD,PLN,2.9584
2024-06-30,USD,PLN,3.9972
2024-06-30,EUR,PLN,4.2388
2024-06-30,GBP,PLN,5.0488
2024-06-30,JPY,PLN,0.0267
2024-06-30,CHF,PLN,4.5677
2024-06-30,CAD,PLN,3.0167
2024-07-01,USD,PLN,4.076
2024-07-01,EUR,PLN,4.286
2024-07-01,GBP,PLN,4.9761
2024-07-01,JPY,PLN,0.0269
2024-07-01,CHF,PLN,4.5041
2024-07-01,CAD,PLN,3.025
2024-07-02,USD,PLN,3.9243
2024-07-02,EUR,PLN,4.3362
2024-07-02,GBP,PLN,5.0513
2024-07-02,JPY,PLN,0.271
2024-07-02,CHF,PLN,4.457
2024-07-02,CAD,PLN,3.0314
2024-07-03,USD,PLN,4.0436
2024-07-03,EUR,PLN,4.3551
2024-07-03,GBP,PLN,4.9191
2024-07-03,JPY,PLN,0.0274
2024-07-03,CHF,PLN,4.5101
2024-07-03,CAD,PLN,3.0466
2024-07-04,USD,PLN,40.0029
2024-07-04,EUR,PLN,4.2262
2024-07-04,GBP,PLN,4.9671
2024-07-04,JPY,PLN,0.0266
2024-07-04,CHF,PLN,4.5118
2024-07-04,CAD,PLN,3.0373
2024-07-05,USD,PLN,4.0577
2024-07-05,EUR,PLN,4.2382
2024-07-05,GBP,PLN,5.0103
2024-07-05,JPY,PLN,0.0266
2024-07-05,CHF,PLN,4.4624
2024-07-05,CAD,PLN,2.9764
2024-07-06,USD,PLN,4.0254
2024-07-06,EUR,PLN,43.3517
2024-07-06,GBP,PLN,4.9991
2024-07-06,JPY,PLN,0.0271
2024-07-06,CHF,PLN,45.1198
2024-07-06,CAD,PLN,2.9404
2024-07-07,USD,PLN,3.9783
2024-07-07,EUR,PLN,0.4276
2024-07-07,GBP,PLN,5.0463
2024-07-07,JPY,PLN,0.027
2024-07-07,CHF,PLN,4.4751
2024-07-07,CAD,PLN,2.9755
2024-07-08,USD,PLN,3.9487
2024-07-08,EUR,PLN,4.2212
2024-07-08,GBP,PLN,4.9908
2024-07-08,JPY,PLN,0.2657
2024-07-08,CHF,PLN,4.5175
2024-07-08,CAD,PLN,2.9719
2024-07-09,USD,PLN,3.9471
2024-07-09,EUR,PLN,4.3675
2024-07-09,GBP,PLN,5.0137
2024-07-09,JPY,PLN,0.0266
2024-07-09,CHF,PLN,4.5775
2024-07-09,CAD,PLN,3.0348
2024-07-10,USD,PLN,4.0519
2024-07-10,EUR,PLN,4.381
2024-07-10,GBP,PLN,4.9083
2024-07-10,JPY,PLN,0.0272
2024-07-10,CHF,PLN,4.5828
2024-07-10,CAD,PLN,3.0224
2024-07-11,USD,PLN,4.0704
2024-07-11,EUR,PLN,4.245
2024-07-11,GBP,PLN,5.0694
2024-07-11,JPY,PLN,0.0268
2024-07-11,CHF,PLN,4.4382
2024-07-11,CAD,PLN,3.0232
2024-07-12,USD,PLN,0.4076
2024-07-12,EUR,PLN,4.2296
2024-07-12,GBP,PLN,4.959
2024-07-12,JPY,PLN,0.0272
2024-07-12,CHF,PLN,4.5361
2024-07-12,CAD,PLN,3.0592
2024-07-13,USD,PLN,3.9759
2024-07-13,EUR,PLN,4.2395
2024-07-13,GBP,PLN,5.006
2024-07-13,JPY,PLN,0.0273
2024-07-13,CHF,PLN,4.4125
2024-07-13,CAD,PLN,3.0166
2024-07-14,USD,PLN,3.9222
2024-07-14,EUR,PLN,4.3093
2024-07-14,GBP,PLN,5.0193
2024-07-14,JPY,PLN,0.0266
2024-07-14,CHF,PLN,4.5406
2024-07-14,CAD,PLN,2.9575
2024-07-15,USD,PLN,4.0672
2024-07-15,EUR,PLN,4.2546
2024-07-15,GBP,PLN,4.9997
2024-07-15,JPY,PLN,0.0275
2024-07-15,CHF,PLN,4.551
2024-07-15,CAD,PLN,2.9657
2024-07-16,USD,PLN,3.9853
2024-07-16,EUR,PLN,4.2362
2024-07-16,GBP,PLN,5.0257
2024-07-16,JPY,PLN,0.0268
2024-07-16,CHF,PLN,4.5501
2024-07-16,CAD,PLN,30.1834
2024-07-17,USD,PLN,4.0274
2024-07-17,EUR,PLN,4.3499
2024-07-17,GBP,PLN,4.9977
2024-07-17,JPY,PLN,0.0271
2024-07-17,CHF,PLN,44.1658
2024-07-17,CAD,PLN,2.9932
2024-07-18,USD,PLN,3.9553
2024-07-18,EUR,PLN,4.2228
2024-07-18,GBP,PLN,4.9162
2024-07-18,JPY,PLN,0.0265
2024-07-18,CHF,PLN,4.5533
2024-07-18,CAD,PLN,3.0128
2024-07-19,USD,PLN,3.9846
2024-07-19,EUR,PLN,4.3329
2024-07-19,GBP,PLN,4.9392
2024-07-19,JPY,PLN,0.0268
2024-07-19,CHF,PLN,45.0307
2024-07-19,CAD,PLN,3.049
2024-07-20,USD,PLN,4.0443
2024-07-20,EUR,PLN,4.3199
2024-07-20,GBP,PLN,5.0757
2024-07-20,JPY,PLN,0.0271
2024-07-20,CHF,PLN,4.5016
2024-07-20,CAD,PLN,2.9553
2024-07-21,USD,PLN,3.936
2024-07-21,EUR,PLN,4.2724
2024-07-21,GBP,PLN,4.9811
2024-07-21,JPY,PLN,0.027
2024-07-21,CHF,PLN,4.5645
2024-07-21,CAD,PLN,3.0093
2024-07-22,USD,PLN,3.9709
2024-07-22,EUR,PLN,4.279
2024-07-22,GBP,PLN,4.9288
2024-07-22,JPY,PLN,0.0273
2024-07-22,CHF,PLN,4.4914
2024-07-22,CAD,PLN,3.0068
2024-07-23,USD,PLN,3.922
2024-07-23,EUR,PLN,4.3575
2024-07-23,GBP,PLN,4.9
2024-07-23,JPY,PLN,0.0265
2024-07-23,CHF,PLN,4.4539
2024-07-23,CAD,PLN,2.9907
2024-07-24,USD,PLN,0.405
2024-07-24,EUR,PLN,4.3302
2024-07-24,GBP,PLN,4.9519
2024-07-24,JPY,PLN,0.0269
2024-07-24,CHF,PLN,4.5432
2024-07-24,CAD,PLN,3.0466
2024-07-25,USD,PLN,3.9867
2024-07-25,EUR,PLN,4.3213
2024-07-25,GBP,PLN,5.0177
2024-07-25,JPY,PLN,0.0275
2024-07-25,CHF,PLN,4.4776
2024-07-25,CAD,PLN,2.985
2024-07-26,USD,PLN,4.0608
2024-07-26,EUR,PLN,4.3119
2024-07-26,GBP,PLN,5.0987
2024-07-26,JPY,PLN,0.0269
2024-07-26,CHF,PLN,4.5374
2024-07-26,CAD,PLN,2.9666
2024-07-27,USD,PLN,3.9278
2024-07-27,EUR,PLN,4.2323
2024-07-27,GBP,PLN,5.0165
2024-07-27,JPY,PLN,0.027
2024-07-27,CHF,PLN,4.4584
2024-07-27,CAD,PLN,2.9584
2024-07-28,USD,PLN,3.9619
2024-07-28,EUR,PLN,4.3632
2024-07-28,GBP,PLN,4.9333
2024-07-28,JPY,PLN,0.0274
2024-07-28,CHF,PLN,4.4323
2024-07-28,CAD,PLN,3.0255
2024-07-29,USD,PLN,4.0228
2024-07-29,EUR,PLN,4.2302
2024-07-29,GBP,PLN,5.0501
2024-07-29,JPY,PLN,0.2747
2024-07-29,CHF,PLN,4.5013
2024-07-29,CAD,PLN,3.0045
2024-07-30,USD,PLN,4.0436
2024-07-30,EUR,PLN,4.3088
2024-07-30,GBP,PLN,4.9507
2024-07-30,JPY,PLN,0.0275
2024-07-30,CHF,PLN,4.414
2024-07-30,CAD,PLN,2.9431
2024-07-31,USD,PLN,4.0555
2024-07-31,EUR,PLN,4.3301
2024-07-31,GBP,PLN,5.0869
2024-07-31,JPY,PLN,0.0273
2024-07-31,CHF,PLN,4.4686
2024-07-31,CAD,PLN,2.9993
2024-08-01,USD,PLN,39.9456
2024-08-01,EUR,PLN,4.293
2024-08-01,GBP,PLN,5.0965
2024-08-01,JPY,PLN,0.0269
2024-08-01,CHF,PLN,4.5406
2024-08-01,CAD,PLN,3.0089
2024-08-02,USD,PLN,4.0785
2024-08-02,EUR,PLN,4.2957
2024-08-02,GBP,PLN,4.988
2024-08-02,JPY,PLN,0.0271
2024-08-02,CHF,PLN,4.4193
2024-08-02,CAD,PLN,2.9758
2024-08-03,USD,PLN,3.9302
2024-08-03,EUR,PLN,4.3263
2024-08-03,GBP,PLN,4.9052
2024-08-03,JPY,PLN,0.027
2024-08-03,CHF,PLN,4.5432
2024-08-03,CAD,PLN,2.9833
2024-08-04,USD,PLN,3.9435
2024-08-04,EUR,PLN,4.2989
2024-08-04,GBP,PLN,5.0584
2024-08-04,JPY,PLN,0.2696
2024-08-04,CHF,PLN,4.5499
2024-08-04,CAD,PLN,2.9482
2024-08-05,USD,PLN,4.0011
2024-08-05,EUR,PLN,4.2331
2024-08-05,GBP,PLN,5.0968
2024-08-05,JPY,PLN,0.027
2024-08-05,CHF,PLN,4.4742
2024-08-05,CAD,PLN,2.9956
2024-08-06,USD,PLN,3.9849
2024-08-06,EUR,PLN,4.3326
2024-08-06,GBP,PLN,4.9909
2024-08-06,JPY,PLN,0.0272
2024-08-06,CHF,PLN,4.4224
2024-08-06,CAD,PLN,3.0415
2024-08-07,USD,PLN,3.9799
2024-08-07,EUR,PLN,4.2188
2024-08-07,GBP,PLN,5.0167
2024-08-07,JPY,PLN,0.027
2024-08-07,CHF,PLN,4.5215
2024-08-07,CAD,PLN,2.943
2024-08-08,USD,PLN,4.0741
2024-08-08,EUR,PLN,4.3397
2024-08-08,GBP,PLN,4.9672
2024-08-08,JPY,PLN,0.0265
2024-08-08,CHF,PLN,4.5717
2024-08-08,CAD,PLN,3.0422
2024-08-09,USD,PLN,3.959
2024-08-09,EUR,PLN,4.2219
2024-08-09,GBP,PLN,4.9817
2024-08-09,JPY,PLN,0.027
2024-08-09,CHF,PLN,4.5562
2024-08-09,CAD,PLN,2.9817
2024-08-10,USD,PLN,4.0202
2024-08-10,EUR,PLN,4.3444
2024-08-10,GBP,PLN,4.9711
2024-08-10,JPY,PLN,0.0274
2024-08-10,CHF,PLN,4.427
2024-08-10,CAD,PLN,3.0502
2024-08-11,USD,PLN,3.9839
2024-08-11,EUR,PLN,4.2284
2024-08-11,GBP,PLN,4.9857
2024-08-11,JPY,PLN,0.0275
2024-08-11,CHF,PLN,4.4617
2024-08-11,CAD,PLN,2.9464
2024-08-12,USD,PLN,3.9622
2024-08-12,EUR,PLN,4.3472
2024-08-12,GBP,PLN,5.0551
2024-08-12,JPY,PLN,0.0265
2024-08-12,CHF,PLN,4.5724
2024-08-12,CAD,PLN,3.0528
2024-08-13,USD,PLN,3.9621
2024-08-13,EUR,PLN,4.2422
2024-08-13,GBP,PLN,4.9806
2024-08-13,JPY,PLN,0.027
2024-08-13,CHF,PLN,4.4472
2024-08-13,CAD,PLN,3.0276
2024-08-14,USD,PLN,3.9725
2024-08-14,EUR,PLN,4.2931
2024-08-14,GBP,PLN,5.0965
2024-08-14,JPY,PLN,0.0269
2024-08-14,CHF,PLN,4.5819
2024-08-14,CAD,PLN,2.9465
2024-08-15,USD,PLN,3.9833
2024-08-15,EUR,PLN,4.2701
2024-08-15,GBP,PLN,5.0105
2024-08-15,JPY,PLN,0.0267
2024-08-15,CHF,PLN,4.4606
2024-08-15,CAD,PLN,3.0437
2024-08-16,USD,PLN,4.0184
2024-08-16,EUR,PLN,4.2817
2024-08-16,GBP,PLN,4.9946
2024-08-16,JPY,PLN,0.0272
2024-08-16,CHF,PLN,4.4534
2024-08-16,CAD,PLN,3.0499
2024-08-17,USD,PLN,4.0586
2024-08-17,EUR,PLN,4.2674
2024-08-17,GBP,PLN,5.0251
2024-08-17,JPY,PLN,0.0273
2024-08-17,CHF,PLN,4.4767
2024-08-17,CAD,PLN,2.9648
2024-08-18,USD,PLN,4.072
2024-08-18,EUR,PLN,4.2335
2024-08-18,GBP,PLN,5.0362
2024-08-18,JPY,PLN,0.0274
2024-08-18,CHF,PLN,4.5287
2024-08-18,CAD,PLN,3.0157
2024-08-19,USD,PLN,4.0729
2024-08-19,EUR,PLN,4.2826
2024-08-19,GBP,PLN,5.0667
2024-08-19,JPY,PLN,0.0269
2024-08-19,CHF,PLN,4.5832
2024-08-19,CAD,PLN,3.0145
2024-08-20,USD,PLN,4.0753
2024-08-20,EUR,PLN,4.3128
2024-08-20,GBP,PLN,5.0283
2024-08-20,JPY,PLN,0.0272
2024-08-20,CHF,PLN,4.4615
2024-08-20,CAD,PLN,2.9688
2024-08-21,USD,PLN,4.0322
2024-08-21,EUR,PLN,4.2536
2024-08-21,GBP,PLN,4.9389
2024-08-21,JPY,PLN,0.0275
2024-08-21,CHF,PLN,4.4368
2024-08-21,CAD,PLN,2.9504
2024-08-22,USD,PLN,4.071
2024-08-22,EUR,PLN,0.4289
2024-08-22,GBP,PLN,0.5012
2024-08-22,JPY,PLN,0.0274
2024-08-22,CHF,PLN,4.4931
2024-08-22,CAD,PLN,3.0334
2024-08-23,USD,PLN,3.933
2024-08-23,EUR,PLN,42.7992
2024-08-23,GBP,PLN,4.9537
2024-08-23,JPY,PLN,0.0269
2024-08-23,CHF,PLN,4.4253
2024-08-23,CAD,PLN,2.9601
2024-08-24,USD,PLN,4.0347
2024-08-24,EUR,PLN,4.2592
2024-08-24,GBP,PLN,4.9617
2024-08-24,JPY,PLN,0.0271
2024-08-24,CHF,PLN,4.5189
2024-08-24,CAD,PLN,2.9686
2024-08-25,USD,PLN,40.2743
2024-08-25,EUR,PLN,4.3791
2024-08-25,GBP,PLN,5.0952
2024-08-25,JPY,PLN,0.027
2024-08-25,CHF,PLN,4.4234
2024-08-25,CAD,PLN,3.0456
2024-08-26,USD,PLN,4.0194
2024-08-26,EUR,PLN,4.2958
2024-08-26,GBP,PLN,4.9817
2024-08-26,JPY,PLN,0.0272
2024-08-26,CHF,PLN,4.5135
2024-08-26,CAD,PLN,3.0428
2024-08-27,USD,PLN,4.0164
2024-08-27,EUR,PLN,4.2523
2024-08-27,GBP,PLN,5.0377
2024-08-27,JPY,PLN,0.0271
2024-08-27,CHF,PLN,4.5558
2024-08-27,CAD,PLN,29.7428
2024-08-28,USD,PLN,3.9526
2024-08-28,EUR,PLN,4.2322
2024-08-28,GBP,PLN,4.9288
2024-08-28,JPY,PLN,0.0273
2024-08-28,CHF,PLN,4.4516
2024-08-28,CAD,PLN,2.967
2024-08-29,USD,PLN,4.0365
2024-08-29,EUR,PLN,4.2203
2024-08-29,GBP,PLN,4.9713
2024-08-29,JPY,PLN,0.0266
2024-08-29,CHF,PLN,4.5684
2024-08-29,CAD,PLN,2.9427
2024-08-30,USD,PLN,3.9653
2024-08-30,EUR,PLN,4.2289
2024-08-30,GBP,PLN,5.0288
2024-08-30,JPY,PLN,0.0274
2024-08-30,CHF,PLN,4.4897
2024-08-30,CAD,PLN,2.9814
2024-08-31,USD,PLN,4.0011
2024-08-31,EUR,PLN,4.2585
2024-08-31,GBP,PLN,5.0132
2024-08-31,JPY,PLN,0.0274
2024-08-31,CHF,PLN,4.4777
2024-08-31,CAD,PLN,2.99
2024-09-01,USD,PLN,4.0426
2024-09-01,EUR,PLN,0.4245
2024-09-01,GBP,PLN,4.9712
2024-09-01,JPY,PLN,0.0269
2024-09-01,CHF,PLN,4.4987
2024-09-01,CAD,PLN,2.9658
2024-09-02,USD,PLN,3.9297
2024-09-02,EUR,PLN,4.3597
2024-09-02,GBP,PLN,5.0553
2024-09-02,JPY,PLN,0.0271
2024-09-02,CHF,PLN,4.5794
2024-09-02,CAD,PLN,3.0255
2024-09-03,USD,PLN,39.8777
2024-09-03,EUR,PLN,4.3707
2024-09-03,GBP,PLN,4.9193
2024-09-03,JPY,PLN,0.0265
2024-09-03,CHF,PLN,4.4278
2024-09-03,CAD,PLN,2.9669
2024-09-04,USD,PLN,3.9671
2024-09-04,EUR,PLN,4.2628
2024-09-04,GBP,PLN,5.0165
2024-09-04,JPY,PLN,0.0265
2024-09-04,CHF,PLN,4.5667
2024-09-04,CAD,PLN,3.0506
2024-09-05,USD,PLN,4.0769
2024-09-05,EUR,PLN,4.3103
2024-09-05,GBP,PLN,4.9949
2024-09-05,JPY,PLN,0.0268
2024-09-05,CHF,PLN,4.4883
2024-09-05,CAD,PLN,3.0342
2024-09-06,USD,PLN,4.0504
2024-09-06,EUR,PLN,4.3637
2024-09-06,GBP,PLN,49.3204
2024-09-06,JPY,PLN,0.0269
2024-09-06,CHF,PLN,4.5069
2024-09-06,CAD,PLN,3.0202
2024-09-07,USD,PLN,3.953
2024-09-07,EUR,PLN,4.2692
2024-09-07,GBP,PLN,4.9501
2024-09-07,JPY,PLN,0.0268
2024-09-07,CHF,PLN,4.4959
2024-09-07,CAD,PLN,29.4033
2024-09-08,USD,PLN,4.0363
2024-09-08,EUR,PLN,4.2151
2024-09-08,GBP,PLN,5.04
2024-09-08,JPY,PLN,0.0027
2024-09-08,CHF,PLN,4.4242
2024-09-08,CAD,PLN,2.9682
2024-09-09,USD,PLN,3.9776
2024-09-09,EUR,PLN,4.286
2024-09-09,GBP,PLN,4.9754
2024-09-09,JPY,PLN,0.0269
2024-09-09,CHF,PLN,4.4355
2024-09-09,CAD,PLN,3.0093
2024-09-10,USD,PLN,0.4025
2024-09-10,EUR,PLN,4.3357
2024-09-10,GBP,PLN,4.9688
2024-09-10,JPY,PLN,0.0268
2024-09-10,CHF,PLN,4.4549
2024-09-10,CAD,PLN,3.0554
2024-09-11,USD,PLN,0.4018
2024-09-11,EUR,PLN,4.2259
2024-09-11,GBP,PLN,4.9937
2024-09-11,JPY,PLN,0.0266
2024-09-11,CHF,PLN,4.5329
2024-09-11,CAD,PLN,3.056
2024-09-12,USD,PLN,3.9411
2024-09-12,EUR,PLN,4.3124
2024-09-12,GBP,PLN,4.914
2024-09-12,JPY,PLN,0.0267
2024-09-12,CHF,PLN,4.5797
2024-09-12,CAD,PLN,2.9522
2024-09-13,USD,PLN,3.9576
2024-09-13,EUR,PLN,4.3411
2024-09-13,GBP,PLN,5.0309
2024-09-13,JPY,PLN,0.0274
2024-09-13,CHF,PLN,4.5595
2024-09-13,CAD,PLN,3.0488
2024-09-14,USD,PLN,4.0516
2024-09-14,EUR,PLN,4.3249
2024-09-14,GBP,PLN,4.9121
2024-09-14,JPY,PLN,0.0275
2024-09-14,CHF,PLN,4.5312
2024-09-14,CAD,PLN,3.0321
2024-09-15,USD,PLN,4.0174
2024-09-15,EUR,PLN,4.2651
2024-09-15,GBP,PLN,4.9789
2024-09-15,JPY,PLN,0.0265
2024-09-15,CHF,PLN,4.4904
2024-09-15,CAD,PLN,2.9635
2024-09-16,USD,PLN,3.9721
2024-09-16,EUR,PLN,43.5153
2024-09-16,GBP,PLN,4.9312
2024-09-16,JPY,PLN,0.0269
2024-09-16,CHF,PLN,4.4711
2024-09-16,CAD,PLN,2.9787
2024-09-17,USD,PLN,3.9489
2024-09-17,EUR,PLN,4.3384
2024-09-17,GBP,PLN,4.9156
2024-09-17,JPY,PLN,0.0274
2024-09-17,CHF,PLN,4.4316
2024-09-17,CAD,PLN,2.947
2024-09-18,USD,PLN,3.9548
2024-09-18,EUR,PLN,4.316
2024-09-18,GBP,PLN,5.0112
2024-09-18,JPY,PLN,0.0272
2024-09-18,CHF,PLN,4.4314
2024-09-18,CAD,PLN,3.0084
2024-09-19,USD,PLN,4.0454
2024-09-19,EUR,PLN,0.4304
2024-09-19,GBP,PLN,5.0056
2024-09-19,JPY,PLN,0.0269
2024-09-19,CHF,PLN,4.516
2024-09-19,CAD,PLN,3.0271
2024-09-20,USD,PLN,3.9469
2024-09-20,EUR,PLN,4.2358
2024-09-20,GBP,PLN,5.0769
2024-09-20,JPY,PLN,0.0265
2024-09-20,CHF,PLN,4.4773
2024-09-20,CAD,PLN,2.9883
2024-09-21,USD,PLN,3.9247
2024-09-21,EUR,PLN,4.2621
2024-09-21,GBP,PLN,4.9955
2024-09-21,JPY,PLN,0.0274
2024-09-21,CHF,PLN,4.4734
2024-09-21,CAD,PLN,2.9992
2024-09-22,USD,PLN,3.9532
2024-09-22,EUR,PLN,4.2504
2024-09-22,GBP,PLN,4.9496
2024-09-22,JPY,PLN,0.0275
2024-09-22,CHF,PLN,4.4788
2024-09-22,CAD,PLN,2.9743
2024-09-23,USD,PLN,4.0778
2024-09-23,EUR,PLN,4.2505
2024-09-23,GBP,PLN,5.0651
2024-09-23,JPY,PLN,0.0267
2024-09-23,CHF,PLN,4.4591
2024-09-23,CAD,PLN,3.0348
2024-09-24,USD,PLN,4.0185
2024-09-24,EUR,PLN,4.2703
2024-09-24,GBP,PLN,5.0488
2024-09-24,JPY,PLN,0.0272
2024-09-24,CHF,PLN,4.5243
2024-09-24,CAD,PLN,2.9869
2024-09-25,USD,PLN,4.0659
2024-09-25,EUR,PLN,4.3619
2024-09-25,GBP,PLN,5.0064
2024-09-25,JPY,PLN,0.0271
2024-09-25,CHF,PLN,4.5633
2024-09-25,CAD,PLN,3.0582
2024-09-26,USD,PLN,4.0738
2024-09-26,EUR,PLN,4.3338
2024-09-26,GBP,PLN,4.9163
2024-09-26,JPY,PLN,0.0274
2024-09-26,CHF,PLN,4.4825
2024-09-26,CAD,PLN,2.9861
2024-09-27,USD,PLN,4.0198
2024-09-27,EUR,PLN,4.2798
2024-09-27,GBP,PLN,4.9336
2024-09-27,JPY,PLN,0.0268
2024-09-27,CHF,PLN,4.5013
2024-09-27,CAD,PLN,3.0273
2024-09-28,USD,PLN,4.0618
2024-09-28,EUR,PLN,4.3529
2024-09-28,GBP,PLN,4.9382
2024-09-28,JPY,PLN,0.0265
2024-09-28,CHF,PLN,4.5884
2024-09-28,CAD,PLN,2.9954
2024-09-29,USD,PLN,4.0279
2024-09-29,EUR,PLN,4.3019
2024-09-29,GBP,PLN,4.9591
2024-09-29,JPY,PLN,0.2658
2024-09-29,CHF,PLN,4.5363
2024-09-29,CAD,PLN,3.0568
2024-09-30,USD,PLN,3.9326
2024-09-30,EUR,PLN,4.2703
2024-09-30,GBP,PLN,4.9714
2024-09-30,JPY,PLN,0.0272
2024-09-30,CHF,PLN,4.5056
2024-09-30,CAD,PLN,2.9579
2024-10-01,USD,PLN,3.9668
2024-10-01,EUR,PLN,4.2349
2024-10-01,GBP,PLN,5.0813
2024-10-01,JPY,PLN,0.0268
2024-10-01,CHF,PLN,4.5663
2024-10-01,CAD,PLN,3.0411
2024-10-02,USD,PLN,3.9463
2024-10-02,EUR,PLN,4.3449
2024-10-02,GBP,PLN,4.9301
2024-10-02,JPY,PLN,0.027
2024-10-02,CHF,PLN,4.5394
2024-10-02,CAD,PLN,3.0597
2024-10-03,USD,PLN,4.0129
2024-10-03,EUR,PLN,4.3774
2024-10-03,GBP,PLN,4.9435
2024-10-03,JPY,PLN,0.0266
2024-10-03,CHF,PLN,4.4452
2024-10-03,CAD,PLN,3.0391
2024-10-04,USD,PLN,4.062
2024-10-04,EUR,PLN,4.2319
2024-10-04,GBP,PLN,5.0191
2024-10-04,JPY,PLN,0.0267
2024-10-04,CHF,PLN,4.4391
2024-10-04,CAD,PLN,2.9804
2024-10-05,USD,PLN,3.9795
2024-10-05,EUR,PLN,4.2968
2024-10-05,GBP,PLN,4.9038
2024-10-05,JPY,PLN,0.0271
2024-10-05,CHF,PLN,0.4492
2024-10-05,CAD,PLN,3.0308
2024-10-06,USD,PLN,3.9359
2024-10-06,EUR,PLN,4.2765
2024-10-06,GBP,PLN,5.0035
2024-10-06,JPY,PLN,0.0273
2024-10-06,CHF,PLN,4.5803
2024-10-06,CAD,PLN,2.9637
2024-10-07,USD,PLN,4.0115
2024-10-07,EUR,PLN,4.2215
2024-10-07,GBP,PLN,5.0746
2024-10-07,JPY,PLN,0.0267
2024-10-07,CHF,PLN,4.4896
2024-10-07,CAD,PLN,3.0212
2024-10-08,USD,PLN,3.9267
2024-10-08,EUR,PLN,4.2935
2024-10-08,GBP,PLN,4.9032
2024-10-08,JPY,PLN,0.027
2024-10-08,CHF,PLN,4.4825
2024-10-08,CAD,PLN,2.9761
2024-10-09,USD,PLN,3.9745
2024-10-09,EUR,PLN,4.3234
2024-10-09,GBP,PLN,4.9549
2024-10-09,JPY,PLN,0.0269
2024-10-09,CHF,PLN,4.4406
2024-10-09,CAD,PLN,2.9756
2024-10-10,USD,PLN,4.0758
2024-10-10,EUR,PLN,4.2685
2024-10-10,GBP,PLN,4.9399
2024-10-10,JPY,PLN,0.0274
2024-10-10,CHF,PLN,4.5687
2024-10-10,CAD,PLN,3.0117
